Transaction ID,Data
752,peroni
752,prosciutto
752,crackers
753,tuna
753,prosciutto
753,apples
753,olives
753,steak
753,ham
753,peroni
754,prosciutto
754,peppers
754,sarsaparilla
754,crackers
754,chicken
754,hummus
754,peroni
755,risotto
755,soda
755,tuna
755,crackers
755,peroni
755,avocado
755,steak
756,tuna
756,prosciutto
756,olives
756,ham
756,turkey
756,steak
756,avocado
757,pretzels
757,peroni
757,chicken
757,coke
757,gelato
757,soda
757,hummus
758,olives
758,sarsaparilla
758,coke
758,turkey
758,gelato
758,steak
758,peroni
759,tuna
759,prosciutto
759,apples
759,olives
759,steak
759,hummus
759,chicken
760,prosciutto
760,peppers
760,sarsaparilla
760,crackers
760,chicken
760,soda
760,tuna
761,pretzels
761,peroni
761,chicken
761,coke
761,gelato
761,ham
761,ham
762,pretzels
762,peroni
762,chicken
762,coke
762,gelato
762,tuna
762,prosciutto
763,pretzels
763,peroni
763,chicken
763,coke
763,gelato
763,apples
763,apples
764,prosciutto
764,peppers
764,sarsaparilla
764,crackers
764,chicken
764,apples
764,olives
765,tuna
765,prosciutto
765,olives
765,ham
765,turkey
765,sarsaparilla
765,chicken
766,soda
766,olives
766,sarsaparilla
766,crackers
766,peroni
766,coke
766,apples
767,risotto
767,pretzels
767,apples
767,peppers
767,avocado
767,hummus
767,hummus
768,risotto
768,soda
768,tuna
768,crackers
768,peroni
768,hummus
768,avocado
769,risotto
769,pretzels
769,apples
769,peppers
769,avocado
769,peroni
769,coke
770,tuna
770,prosciutto
770,olives
770,ham
770,turkey
770,risotto
770,avocado
771,soda
771,olives
771,sarsaparilla
771,crackers
771,peroni
771,moscato
771,gelato
772,risotto
772,pretzels
772,apples
772,peppers
772,avocado
772,ham
772,tuna
773,tuna
773,prosciutto
773,olives
773,ham
773,turkey
773,peroni
773,pretzels
774,avocado
774,crackers
774,hummus
774,peroni
774,ham
774,tuna
774,olives
775,soda
775,olives
775,sarsaparilla
775,crackers
775,peroni
775,peppers
775,hummus
776,risotto
776,pretzels
776,apples
776,peppers
776,avocado
776,prosciutto
776,coke
777,pretzels
777,peroni
777,chicken
777,coke
777,gelato
777,apples
777,ham
778,prosciutto
778,peppers
778,sarsaparilla
778,crackers
778,chicken
778,coke
778,tuna
779,risotto
779,tuna
779,avocado
779,hummus
779,peroni
779,moscato
779,crackers
780,olives
780,sarsaparilla
780,coke
780,turkey
780,gelato
780,apples
780,hummus
781,risotto
781,tuna
781,avocado
781,hummus
781,peroni
781,steak
781,steak
782,risotto
782,soda
782,tuna
782,crackers
782,peroni
782,ham
782,pretzels
783,tuna
783,prosciutto
783,olives
783,ham
783,turkey
783,peppers
783,gelato
784,soda
784,olives
784,sarsaparilla
784,crackers
784,peroni
784,tuna
784,risotto
785,risotto
785,tuna
785,avocado
785,hummus
785,peroni
785,coke
785,steak
786,pretzels
786,peroni
786,chicken
786,coke
786,gelato
786,sarsaparilla
786,hummus
787,soda
787,olives
787,sarsaparilla
787,crackers
787,peroni
787,gelato
787,gelato
788,avocado
788,crackers
788,hummus
788,peroni
788,ham
788,turkey
788,tuna
789,tuna
789,prosciutto
789,apples
789,olives
789,steak
789,moscato
789,crackers
790,tuna
790,prosciutto
790,olives
790,ham
790,turkey
790,peroni
790,sarsaparilla
791,risotto
791,soda
791,tuna
791,crackers
791,peroni
791,gelato
791,apples
792,pretzels
792,peroni
792,chicken
792,coke
792,gelato
792,moscato
792,turkey
793,olives
793,sarsaparilla
793,coke
793,turkey
793,gelato
793,pretzels
793,ham
794,olives
794,sarsaparilla
794,coke
794,turkey
794,gelato
794,tuna
794,crackers
795,tuna
795,prosciutto
795,apples
795,olives
795,steak
795,risotto
795,gelato
796,risotto
796,soda
796,tuna
796,crackers
796,peroni
796,moscato
796,gelato
797,avocado
797,crackers
797,hummus
797,peroni
797,ham
797,turkey
797,pretzels
798,soda
798,olives
798,sarsaparilla
798,crackers
798,peroni
798,peppers
798,chicken
799,risotto
799,pretzels
799,apples
799,peppers
799,avocado
799,turkey
799,crackers
800,risotto
800,soda
800,tuna
800,crackers
800,peroni
800,avocado
800,ham
801,olives
801,sarsaparilla
801,coke
801,turkey
801,gelato
801,soda
801,apples
802,risotto
802,tuna
802,avocado
802,hummus
802,peroni
802,turkey
802,chicken
803,tuna
803,prosciutto
803,apples
803,olives
803,steak
803,sarsaparilla
803,sarsaparilla
804,avocado
804,crackers
804,hummus
804,peroni
804,ham
804,soda
804,peppers
805,risotto
805,tuna
805,avocado
805,hummus
805,peroni
805,crackers
805,crackers
806,prosciutto
806,peppers
806,sarsaparilla
806,crackers
806,chicken
806,risotto
806,soda
807,risotto
807,soda
807,tuna
807,crackers
807,peroni
807,sarsaparilla
807,gelato
808,avocado
808,crackers
808,hummus
808,peroni
808,ham
808,pretzels
808,prosciutto
809,tuna
809,prosciutto
809,olives
809,ham
809,turkey
809,sarsaparilla
809,soda
810,olives
810,sarsaparilla
810,coke
810,turkey
810,gelato
810,soda
810,prosciutto
811,risotto
811,pretzels
811,apples
811,peppers
811,avocado
811,tuna
811,ham
812,avocado
812,crackers
812,hummus
812,peroni
812,ham
812,olives
812,sarsaparilla
813,risotto
813,pretzels
813,apples
813,peppers
813,avocado
813,coke
813,prosciutto
814,pretzels
814,peroni
814,chicken
814,coke
814,gelato
814,tuna
814,hummus
815,soda
815,olives
815,sarsaparilla
815,crackers
815,peroni
815,risotto
815,tuna
816,risotto
816,pretzels
816,apples
816,peppers
816,avocado
816,hummus
816,peroni
817,olives
817,sarsaparilla
817,coke
817,turkey
817,gelato
817,ham
817,prosciutto
818,prosciutto
818,peppers
818,sarsaparilla
818,crackers
818,chicken
818,risotto
818,apples
819,soda
819,olives
819,sarsaparilla
819,crackers
819,peroni
819,apples
819,apples
820,risotto
820,tuna
820,avocado
820,hummus
820,peroni
820,crackers
820,pretzels
821,soda
821,olives
821,sarsaparilla
821,crackers
821,peroni
821,risotto
821,chicken
822,tuna
822,prosciutto
822,apples
822,olives
822,steak
822,pretzels
822,soda
823,risotto
823,soda
823,tuna
823,crackers
823,peroni
823,avocado
823,chicken
824,risotto
824,tuna
824,avocado
824,hummus
824,peroni
824,apples
824,apples
825,risotto
825,pretzels
825,apples
825,peppers
825,avocado
825,peroni
825,gelato
826,risotto
826,soda
826,tuna
826,crackers
826,peroni
826,coke
826,coke
827,pretzels
827,peroni
827,chicken
827,coke
827,gelato
827,crackers
827,apples
828,risotto
828,soda
828,tuna
828,crackers
828,peroni
828,steak
828,chicken
829,avocado
829,crackers
829,hummus
829,peroni
829,ham
829,steak
829,steak
830,risotto
830,tuna
830,avocado
830,hummus
830,peroni
830,ham
830,chicken
831,prosciutto
831,peppers
831,sarsaparilla
831,crackers
831,chicken
831,peroni
831,hummus
832,tuna
832,prosciutto
832,olives
832,ham
832,turkey
832,moscato
832,risotto
833,prosciutto
833,peppers
833,sarsaparilla
833,crackers
833,chicken
833,peroni
833,turkey
834,risotto
834,soda
834,tuna
834,crackers
834,peroni
834,hummus
834,chicken
835,pretzels
835,peroni
835,chicken
835,coke
835,gelato
835,apples
835,ham
836,olives
836,sarsaparilla
836,coke
836,turkey
836,gelato
836,tuna
836,pretzels
837,risotto
837,soda
837,tuna
837,crackers
837,peroni
837,apples
837,pretzels
838,risotto
838,tuna
838,avocado
838,hummus
838,peroni
838,apples
838,apples
839,risotto
839,tuna
839,avocado
839,hummus
839,peroni
839,moscato
839,ham
840,avocado
840,crackers
840,hummus
840,peroni
840,ham
840,olives
840,steak
841,risotto
841,soda
841,tuna
841,crackers
841,peroni
841,chicken
841,gelato
842,risotto
842,soda
842,tuna
842,crackers
842,peroni
842,sarsaparilla
842,olives
843,pretzels
843,peroni
843,chicken
843,coke
843,gelato
843,crackers
843,ham
844,avocado
844,crackers
844,hummus
844,peroni
844,ham
844,coke
844,soda
845,prosciutto
845,peppers
845,sarsaparilla
845,crackers
845,chicken
845,soda
845,olives
846,risotto
846,pretzels
846,apples
846,peppers
846,avocado
846,sarsaparilla
846,sarsaparilla
847,tuna
847,prosciutto
847,olives
847,ham
847,turkey
847,chicken
847,apples
848,pretzels
848,peroni
848,chicken
848,coke
848,gelato
848,risotto
848,sarsaparilla
849,risotto
849,soda
849,tuna
849,crackers
849,peroni
849,prosciutto
849,hummus
850,olives
850,sarsaparilla
850,coke
850,turkey
850,gelato
850,risotto
850,peroni
851,avocado
851,crackers
851,hummus
851,peroni
851,ham
851,moscato
851,peppers
852,tuna
852,prosciutto
852,olives
852,ham
852,turkey
852,coke
852,apples
853,pretzels
853,peroni
853,chicken
853,coke
853,gelato
853,peppers
853,olives
854,tuna
854,prosciutto
854,olives
854,ham
854,turkey
854,hummus
854,risotto
855,soda
855,olives
855,sarsaparilla
855,crackers
855,peroni
855,tuna
855,steak
856,olives
856,sarsaparilla
856,coke
856,turkey
856,gelato
856,hummus
856,ham
857,risotto
857,pretzels
857,apples
857,peppers
857,avocado
857,steak
857,prosciutto
858,pretzels
858,peroni
858,chicken
858,coke
858,gelato
858,apples
858,hummus
859,tuna
859,prosciutto
859,olives
859,ham
859,turkey
859,gelato
859,steak
860,tuna
860,prosciutto
860,apples
860,olives
860,steak
860,moscato
860,turkey
861,prosciutto
861,peppers
861,sarsaparilla
861,crackers
861,chicken
861,risotto
861,hummus
862,risotto
862,pretzels
862,apples
862,peppers
862,avocado
862,crackers
862,peroni
863,tuna
863,prosciutto
863,olives
863,ham
863,turkey
863,avocado
863,hummus
864,olives
864,sarsaparilla
864,coke
864,turkey
864,gelato
864,steak
864,soda
865,tuna
865,prosciutto
865,olives
865,ham
865,turkey
865,steak
865,peroni
866,pretzels
866,peroni
866,chicken
866,coke
866,gelato
866,soda
866,apples
867,soda
867,olives
867,sarsaparilla
867,crackers
867,peroni
867,turkey
867,pretzels
868,tuna
868,prosciutto
868,apples
868,olives
868,steak
868,crackers
868,pretzels
869,risotto
869,pretzels
869,apples
869,peppers
869,avocado
869,coke
869,gelato
870,avocado
870,crackers
870,hummus
870,peroni
870,ham
870,moscato
870,tuna
871,tuna
871,prosciutto
871,apples
871,olives
871,steak
871,ham
871,ham
872,prosciutto
872,peppers
872,sarsaparilla
872,crackers
872,chicken
872,peroni
872,pretzels
873,tuna
873,prosciutto
873,olives
873,ham
873,turkey
873,hummus
873,sarsaparilla
874,tuna
874,prosciutto
874,apples
874,olives
874,steak
874,ham
874,coke
875,tuna
875,prosciutto
875,olives
875,ham
875,turkey
875,apples
875,sarsaparilla
876,risotto
876,soda
876,tuna
876,crackers
876,peroni
876,hummus
876,turkey
877,pretzels
877,peroni
877,chicken
877,coke
877,gelato
877,sarsaparilla
877,olives
878,avocado
878,crackers
878,hummus
878,peroni
878,ham
878,moscato
878,prosciutto
879,tuna
879,prosciutto
879,olives
879,ham
879,turkey
879,pretzels
879,steak
880,pretzels
880,peroni
880,chicken
880,coke
880,gelato
880,olives
880,prosciutto
881,soda
881,olives
881,sarsaparilla
881,crackers
881,peroni
881,chicken
881,apples
882,pretzels
882,peroni
882,chicken
882,coke
882,gelato
882,tuna
882,sarsaparilla
883,pretzels
883,peroni
883,chicken
883,coke
883,gelato
883,sarsaparilla
883,peppers
884,tuna
884,prosciutto
884,apples
884,olives
884,steak
884,moscato
884,risotto
885,avocado
885,crackers
885,hummus
885,peroni
885,ham
885,soda
885,sarsaparilla
886,risotto
886,tuna
886,avocado
886,hummus
886,peroni
886,olives
886,olives
887,prosciutto
887,peppers
887,sarsaparilla
887,crackers
887,chicken
887,hummus
887,tuna
888,olives
888,sarsaparilla
888,coke
888,turkey
888,gelato
888,soda
888,pretzels
889,pretzels
889,peroni
889,chicken
889,coke
889,gelato
889,peppers
889,crackers
890,avocado
890,crackers
890,hummus
890,peroni
890,ham
890,apples
890,peppers
891,risotto
891,tuna
891,avocado
891,hummus
891,peroni
891,olives
891,chicken
892,risotto
892,tuna
892,avocado
892,hummus
892,peroni
892,sarsaparilla
892,prosciutto
893,prosciutto
893,peppers
893,sarsaparilla
893,crackers
893,chicken
893,apples
893,soda
894,soda
894,olives
894,sarsaparilla
894,crackers
894,peroni
894,gelato
894,apples
895,risotto
895,tuna
895,avocado
895,hummus
895,peroni
895,steak
895,chicken
896,risotto
896,pretzels
896,apples
896,peppers
896,avocado
896,gelato
896,soda
897,pretzels
897,peroni
897,chicken
897,coke
897,gelato
897,hummus
897,prosciutto
898,pretzels
898,peroni
898,chicken
898,coke
898,gelato
898,risotto
898,hummus
899,avocado
899,crackers
899,hummus
899,peroni
899,ham
899,prosciutto
899,sarsaparilla
900,risotto
900,soda
900,tuna
900,crackers
900,peroni
900,pretzels
900,peppers
901,pretzels
901,peroni
901,chicken
901,coke
901,gelato
901,peppers
901,sarsaparilla
902,risotto
902,pretzels
902,apples
902,peppers
902,avocado
902,coke
902,steak
903,risotto
903,soda
903,tuna
903,crackers
903,peroni
903,apples
903,chicken
904,soda
904,olives
904,sarsaparilla
904,crackers
904,peroni
904,peppers
904,apples
905,soda
905,olives
905,sarsaparilla
905,crackers
905,peroni
905,turkey
905,tuna
906,soda
906,olives
906,sarsaparilla
906,crackers
906,peroni
906,turkey
906,avocado
907,tuna
907,prosciutto
907,apples
907,olives
907,steak
907,chicken
907,hummus
908,risotto
908,pretzels
908,apples
908,peppers
908,avocado
908,olives
908,turkey
909,tuna
909,prosciutto
909,olives
909,ham
909,turkey
909,chicken
909,peppers
910,risotto
910,soda
910,tuna
910,crackers
910,peroni
910,avocado
910,steak
911,pretzels
911,peroni
911,chicken
911,coke
911,gelato
911,steak
911,ham
912,tuna
912,prosciutto
912,apples
912,olives
912,steak
912,coke
912,peroni
913,tuna
913,prosciutto
913,apples
913,olives
913,steak
913,peppers
913,gelato
914,tuna
914,prosciutto
914,apples
914,olives
914,steak
914,ham
914,peroni
915,soda
915,olives
915,sarsaparilla
915,crackers
915,peroni
915,risotto
915,hummus
916,tuna
916,prosciutto
916,apples
916,olives
916,steak
916,turkey
916,risotto
917,avocado
917,crackers
917,hummus
917,peroni
917,ham
917,steak
917,steak
918,risotto
918,tuna
918,avocado
918,hummus
918,peroni
918,moscato
918,coke
919,risotto
919,soda
919,tuna
919,crackers
919,peroni
919,apples
919,hummus
920,risotto
920,tuna
920,avocado
920,hummus
920,peroni
920,olives
920,crackers
921,pretzels
921,peroni
921,chicken
921,coke
921,gelato
921,steak
921,crackers
922,avocado
922,crackers
922,hummus
922,peroni
922,ham
922,gelato
922,apples
923,pretzels
923,peroni
923,chicken
923,coke
923,gelato
923,sarsaparilla
923,turkey
924,soda
924,olives
924,sarsaparilla
924,crackers
924,peroni
924,pretzels
924,avocado
925,risotto
925,pretzels
925,apples
925,peppers
925,avocado
925,sarsaparilla
925,coke
926,soda
926,olives
926,sarsaparilla
926,crackers
926,peroni
926,tuna
926,tuna
927,risotto
927,pretzels
927,apples
927,peppers
927,avocado
927,chicken
927,tuna
928,olives
928,sarsaparilla
928,coke
928,turkey
928,gelato
928,crackers
928,risotto
929,risotto
929,pretzels
929,apples
929,peppers
929,avocado
929,sarsaparilla
929,olives
930,pretzels
930,peroni
930,chicken
930,coke
930,gelato
930,hummus
930,turkey
931,tuna
931,prosciutto
931,olives
931,ham
931,turkey
931,soda
931,soda
932,pretzels
932,peroni
932,chicken
932,coke
932,gelato
932,moscato
932,olives
933,prosciutto
933,peppers
933,sarsaparilla
933,crackers
933,chicken
933,tuna
933,steak
934,pretzels
934,peroni
934,chicken
934,coke
934,gelato
934,prosciutto
934,steak
935,tuna
935,prosciutto
935,olives
935,ham
935,turkey
935,chicken
935,sarsaparilla
936,tuna
936,prosciutto
936,apples
936,olives
936,steak
936,turkey
936,gelato
937,risotto
937,tuna
937,avocado
937,hummus
937,peroni
937,turkey
937,turkey
938,risotto
938,pretzels
938,apples
938,peppers
938,avocado
938,gelato
938,olives
939,soda
939,olives
939,sarsaparilla
939,crackers
939,peroni
939,risotto
939,peppers
940,risotto
940,tuna
940,avocado
940,hummus
940,peroni
940,sarsaparilla
940,steak
941,risotto
941,pretzels
941,apples
941,peppers
941,avocado
941,sarsaparilla
941,sarsaparilla
942,risotto
942,soda
942,tuna
942,crackers
942,peroni
942,steak
942,prosciutto
943,avocado
943,crackers
943,hummus
943,peroni
943,ham
943,turkey
943,chicken
944,risotto
944,pretzels
944,apples
944,peppers
944,avocado
944,sarsaparilla
944,chicken
945,pretzels
945,peroni
945,chicken
945,coke
945,gelato
945,avocado
945,crackers
946,risotto
946,pretzels
946,apples
946,peppers
946,avocado
946,coke
946,crackers
947,soda
947,olives
947,sarsaparilla
947,crackers
947,peroni
947,turkey
947,hummus
948,risotto
948,soda
948,tuna
948,crackers
948,peroni
948,steak
948,olives
949,pretzels
949,peroni
949,chicken
949,coke
949,gelato
949,moscato
949,crackers
950,olives
950,sarsaparilla
950,coke
950,turkey
950,gelato
950,ham
950,hummus
951,risotto
951,soda
951,tuna
951,crackers
951,peroni
951,coke
951,avocado
952,risotto
952,soda
952,tuna
952,crackers
952,peroni
952,steak
952,pretzels
953,risotto
953,soda
953,tuna
953,crackers
953,peroni
953,chicken
953,prosciutto
954,risotto
954,soda
954,tuna
954,crackers
954,peroni
954,pretzels
954,hummus
955,tuna
955,prosciutto
955,olives
955,ham
955,turkey
955,sarsaparilla
955,soda
956,soda
956,olives
956,sarsaparilla
956,crackers
956,peroni
956,prosciutto
956,tuna
957,prosciutto
957,peppers
957,sarsaparilla
957,crackers
957,chicken
957,soda
957,olives
958,pretzels
958,peroni
958,chicken
958,coke
958,gelato
958,olives
958,crackers
959,prosciutto
959,peppers
959,sarsaparilla
959,crackers
959,chicken
959,peroni
959,apples
960,tuna
960,prosciutto
960,olives
960,ham
960,turkey
960,soda
960,sarsaparilla
961,soda
961,olives
961,sarsaparilla
961,crackers
961,peroni
961,coke
961,gelato
962,soda
962,olives
962,sarsaparilla
962,crackers
962,peroni
962,pretzels
962,peppers
963,risotto
963,pretzels
963,apples
963,peppers
963,avocado
963,gelato
963,coke
964,prosciutto
964,peppers
964,sarsaparilla
964,crackers
964,chicken
964,hummus
964,hummus
965,tuna
965,prosciutto
965,olives
965,ham
965,turkey
965,peroni
965,hummus
966,prosciutto
966,peppers
966,sarsaparilla
966,crackers
966,chicken
966,peroni
966,turkey
967,risotto
967,soda
967,tuna
967,crackers
967,peroni
967,turkey
967,sarsaparilla
968,risotto
968,tuna
968,avocado
968,hummus
968,peroni
968,apples
968,prosciutto
969,tuna
969,prosciutto
969,olives
969,ham
969,turkey
969,peppers
969,pretzels
970,pretzels
970,peroni
970,chicken
970,coke
970,gelato
970,ham
970,risotto
971,tuna
971,prosciutto
971,olives
971,ham
971,turkey
971,hummus
971,risotto
972,prosciutto
972,peppers
972,sarsaparilla
972,crackers
972,chicken
972,coke
972,apples
973,risotto
973,soda
973,tuna
973,crackers
973,peroni
973,gelato
973,coke
974,risotto
974,pretzels
974,apples
974,peppers
974,avocado
974,sarsaparilla
974,gelato
975,risotto
975,soda
975,tuna
975,crackers
975,peroni
975,ham
975,sarsaparilla
976,avocado
976,crackers
976,hummus
976,peroni
976,ham
976,steak
976,tuna
977,olives
977,sarsaparilla
977,coke
977,turkey
977,gelato
977,prosciutto
977,crackers
978,avocado
978,crackers
978,hummus
978,peroni
978,ham
978,apples
978,tuna
979,tuna
979,prosciutto
979,apples
979,olives
979,steak
979,chicken
979,avocado
980,risotto
980,tuna
980,avocado
980,hummus
980,peroni
980,sarsaparilla
980,sarsaparilla
981,risotto
981,soda
981,tuna
981,crackers
981,peroni
981,steak
981,hummus
982,olives
982,sarsaparilla
982,coke
982,turkey
982,gelato
982,hummus
982,ham
983,risotto
983,soda
983,tuna
983,crackers
983,peroni
983,sarsaparilla
983,peppers
984,pretzels
984,peroni
984,chicken
984,coke
984,gelato
984,ham
984,soda
985,olives
985,sarsaparilla
985,coke
985,turkey
985,gelato
985,apples
985,pretzels
986,soda
986,olives
986,sarsaparilla
986,crackers
986,peroni
986,coke
986,ham
987,soda
987,olives
987,sarsaparilla
987,crackers
987,peroni
987,coke
987,risotto
988,risotto
988,soda
988,tuna
988,crackers
988,peroni
988,chicken
988,peppers
989,soda
989,olives
989,sarsaparilla
989,crackers
989,peroni
989,prosciutto
989,chicken
990,tuna
990,prosciutto
990,apples
990,olives
990,steak
990,turkey
990,gelato
991,pretzels
991,peroni
991,chicken
991,coke
991,gelato
991,tuna
991,olives
992,olives
992,sarsaparilla
992,coke
992,turkey
992,gelato
992,apples
992,soda
993,avocado
993,crackers
993,hummus
993,peroni
993,ham
993,chicken
993,chicken
994,tuna
994,prosciutto
994,apples
994,olives
994,steak
994,crackers
994,hummus
995,risotto
995,tuna
995,avocado
995,hummus
995,peroni
995,chicken
995,apples
996,risotto
996,soda
996,tuna
996,crackers
996,peroni
996,gelato
996,steak
997,avocado
997,crackers
997,hummus
997,peroni
997,ham
997,chicken
997,sarsaparilla
998,tuna
998,prosciutto
998,olives
998,ham
998,turkey
998,risotto
998,apples
999,risotto
999,soda
999,tuna
999,crackers
999,peroni
999,pretzels
999,pretzels
1000,pretzels
1000,peroni
1000,chicken
1000,coke
1000,gelato
1000,prosciutto
1000,peppers
